subject,condition,replication,leg,joint,time,angle
2,3,7,1,2,0,6.21196482935489
2,3,7,1,2,1,6.52444877220885
2,3,7,1,2,2,7.11085251386239
2,3,7,1,2,3,7.74790592678456
2,3,7,1,2,4,8.26795509341795
2,3,7,1,2,5,8.59381697040393
2,3,7,1,2,6,8.74313073704349
2,3,7,1,2,7,8.80139303620782
2,3,7,1,2,8,8.87525328513986
2,3,7,1,2,9,9.04603343309666
2,3,7,1,2,10,9.3416328582863
2,3,7,1,2,11,9.73440999575245
2,3,7,1,2,12,10.161400006504
2,3,7,1,2,13,10.552114446921
2,3,7,1,2,14,10.8496154366711
2,3,7,1,2,15,11.018639792161
2,3,7,1,2,16,11.0452619349862
2,3,7,1,2,17,10.9335420218414
2,3,7,1,2,18,10.7019301940459
2,3,7,1,2,19,10.3789919007378
2,3,7,1,2,20,9.99866646311064
2,3,7,1,2,21,9.59576349422219
2,3,7,1,2,22,9.20239276545253
2,3,7,1,2,23,8.8455141068302
2,3,7,1,2,24,8.54546969811986
2,3,7,1,2,25,8.31455330280216
2,3,7,1,2,26,8.1550964328008
2,3,7,1,2,27,8.05807744342156
2,3,7,1,2,28,8.00404429161858
2,3,7,1,2,29,7.96766412530495
2,3,7,1,2,30,7.92472525354164
2,3,7,1,2,31,7.85863615098158
2,3,7,1,2,32,7.76333809619517
2,3,7,1,2,33,7.6415956117415
2,3,7,1,2,34,7.50021205633918
2,3,7,1,2,35,7.34525238713827
2,3,7,1,2,36,7.18019563538212
2,3,7,1,2,37,7.00819969771643
2,3,7,1,2,38,6.83736533778649
2,3,7,1,2,39,6.68589953107803
2,3,7,1,2,40,6.58378757510079
2,3,7,1,2,41,6.56845269084723
2,3,7,1,2,42,6.67465950510265
2,3,7,1,2,43,6.92279727544025
2,3,7,1,2,44,7.31165998671123
2,3,7,1,2,45,7.82008770829922
2,3,7,1,2,46,8.41607762670062
2,3,7,1,2,47,9.06878293748899
2,3,7,1,2,48,9.75797479914844
2,3,7,1,2,49,10.4775847240052
2,3,7,1,2,50,11.2321022695926
2,3,7,1,2,51,12.0286642316713
2,3,7,1,2,52,12.8694902815645
2,3,7,1,2,53,13.7490990421215
2,3,7,1,2,54,14.6575287757925
2,3,7,1,2,55,15.5877999784882
2,3,7,1,2,56,16.5448578945049
2,3,7,1,2,57,17.5530313986099
2,3,7,1,2,58,18.6593045394732
2,3,7,1,2,59,19.929475704792
2,3,7,1,2,60,21.4367770479991
2,3,7,1,2,61,23.2447477837122
2,3,7,1,2,62,25.3893019194097
2,3,7,1,2,63,27.865438390323
2,3,7,1,2,64,30.6250804366452
2,3,7,1,2,65,33.5877826720693
2,3,7,1,2,66,36.6611709698062
2,3,7,1,2,67,39.7609192861179
2,3,7,1,2,68,42.8223347202371
2,3,7,1,2,69,45.8013024524889
2,3,7,1,2,70,48.6675838968768
2,3,7,1,2,71,51.3935217498264
2,3,7,1,2,72,53.9426477614362
2,3,7,1,2,73,56.2629268137717
2,3,7,1,2,74,58.2883755953579
2,3,7,1,2,75,59.9489073897797
2,3,7,1,2,76,61.1841155932093
2,3,7,1,2,77,61.9545806544329
2,3,7,1,2,78,62.24535164894
2,3,7,1,2,79,62.0618699148141
2,3,7,1,2,80,61.422839384378
2,3,7,1,2,81,60.3550518794782
2,3,7,1,2,82,58.8906739984023
2,3,7,1,2,83,57.0642879789569
2,3,7,1,2,84,54.9084345293776
2,3,7,1,2,85,52.4492479693502
2,3,7,1,2,86,49.704855795691
2,3,7,1,2,87,46.6878940667275
2,3,7,1,2,88,43.4109090963713
2,3,7,1,2,89,39.8916050684873
2,3,7,1,2,90,36.1555564136757
2,3,7,1,2,91,32.2382419500584
2,3,7,1,2,92,28.1909178302497
2,3,7,1,2,93,24.0917369251479
2,3,7,1,2,94,20.056024206789
2,3,7,1,2,95,16.2354144086486
2,3,7,1,2,96,12.8017996175878
2,3,7,1,2,97,9.92008079818034
2,3,7,1,2,98,7.71832187577067
2,3,7,1,2,99,6.26198300789269
2,3,7,1,2,100,5.53726695942739
