subject,condition,replication,leg,joint,time,angle
8,1,6,2,1,0,-1.27456428007678
8,1,6,2,1,1,-1.27040682916349
8,1,6,2,1,2,-1.47969179443068
8,1,6,2,1,3,-1.90195101439352
8,1,6,2,1,4,-2.46924944765243
8,1,6,2,1,5,-3.05299782450869
8,1,6,2,1,6,-3.49216404173465
8,1,6,2,1,7,-3.63825622128412
8,1,6,2,1,8,-3.39997645257812
8,1,6,2,1,9,-2.7693740595628
8,1,6,2,1,10,-1.82179894873391
8,1,6,2,1,11,-0.688224520495055
8,1,6,2,1,12,0.486699712077588
8,1,6,2,1,13,1.58442712720113
8,1,6,2,1,14,2.53564306484547
8,1,6,2,1,15,3.32171706906816
8,1,6,2,1,16,3.9611968775662
8,1,6,2,1,17,4.49016059093161
8,1,6,2,1,18,4.94599171737126
8,1,6,2,1,19,5.35802970452455
8,1,6,2,1,20,5.74451901199219
8,1,6,2,1,21,6.11359339070656
8,1,6,2,1,22,6.46602690274932
8,1,6,2,1,23,6.79871812155399
8,1,6,2,1,24,7.10776314341283
8,1,6,2,1,25,7.39041403040532
8,1,6,2,1,26,7.64557325504864
8,1,6,2,1,27,7.87309014987402
8,1,6,2,1,28,8.07254228311717
8,1,6,2,1,29,8.2423437941631
8,1,6,2,1,30,8.38017674103999
8,1,6,2,1,31,8.4852927261929
8,1,6,2,1,32,8.56159498916871
8,1,6,2,1,33,8.61885394901662
8,1,6,2,1,34,8.67045739918624
8,1,6,2,1,35,8.72930039035154
8,1,6,2,1,36,8.80550594773996
8,1,6,2,1,37,8.90742264609593
8,1,6,2,1,38,9.04390384123444
8,1,6,2,1,39,9.22527508280932
8,1,6,2,1,40,9.4624221559006
8,1,6,2,1,41,9.7653341463811
8,1,6,2,1,42,10.1424223636478
8,1,6,2,1,43,10.600558724724
8,1,6,2,1,44,11.1444282625864
8,1,6,2,1,45,11.7737797181674
8,1,6,2,1,46,12.4789855191074
8,1,6,2,1,47,13.2374968593907
8,1,6,2,1,48,14.0140646254737
8,1,6,2,1,49,14.765711369648
8,1,6,2,1,50,15.4495416151172
8,1,6,2,1,51,16.0300060714502
8,1,6,2,1,52,16.4825400784487
8,1,6,2,1,53,16.7928957701986
8,1,6,2,1,54,16.9533601255698
8,1,6,2,1,55,16.9568696833588
8,1,6,2,1,56,16.7897274550449
8,1,6,2,1,57,16.4245339090874
8,1,6,2,1,58,15.8156901783893
8,1,6,2,1,59,14.8986281352737
8,1,6,2,1,60,13.5942402954613
8,1,6,2,1,61,11.821437547501
8,1,6,2,1,62,9.52083605471234
8,1,6,2,1,63,6.68975057853492
8,1,6,2,1,64,3.41964970439733
8,1,6,2,1,65,-0.0803201650279575
8,1,6,2,1,66,-3.4971051389496
8,1,6,2,1,67,-6.47507042407604
8,1,6,2,1,68,-8.70779854375271
8,1,6,2,1,69,-10.021862544425
8,1,6,2,1,70,-10.4177024058418
8,1,6,2,1,71,-10.0602742717017
8,1,6,2,1,72,-9.22158514907139
8,1,6,2,1,73,-8.19132374869236
8,1,6,2,1,74,-7.18750143508604
8,1,6,2,1,75,-6.30606070461129
8,1,6,2,1,76,-5.53104525033737
8,1,6,2,1,77,-4.78781677176577
8,1,6,2,1,78,-4.00560119431317
8,1,6,2,1,79,-3.15976157239659
8,1,6,2,1,80,-2.28118706576675
8,1,6,2,1,81,-1.43902959665949
8,1,6,2,1,82,-0.71080200562621
8,1,6,2,1,83,-0.154664719075656
8,1,6,2,1,84,0.20720070846995
8,1,6,2,1,85,0.392019544403659
8,1,6,2,1,86,0.446898755494076
8,1,6,2,1,87,0.430342356428402
8,1,6,2,1,88,0.389419270219897
8,1,6,2,1,89,0.340728403395908
8,1,6,2,1,90,0.266100235605945
8,1,6,2,1,91,0.128144378126683
8,1,6,2,1,92,-0.0990710492961011
8,1,6,2,1,93,-0.399978228664177
8,1,6,2,1,94,-0.707122821584129
8,1,6,2,1,95,-0.919653513542285
8,1,6,2,1,96,-0.947141165596604
8,1,6,2,1,97,-0.758101461561515
8,1,6,2,1,98,-0.404705801858433
8,1,6,2,1,99,-0.0102625312415832
8,1,6,2,1,100,0.274309059433825
