subject,condition,replication,leg,joint,time,angle
3,2,9,1,1,0,8.0788728529591
3,2,9,1,1,1,8.19115842379851
3,2,9,1,1,2,7.96424538443016
3,2,9,1,1,3,7.3843604997059
3,2,9,1,1,4,6.50914529905578
3,2,9,1,1,5,5.46604917082065
3,2,9,1,1,6,4.42710078472486
3,2,9,1,1,7,3.56669912888711
3,2,9,1,1,8,3.01957351674965
3,2,9,1,1,9,2.85447501359695
3,2,9,1,1,10,3.07027869981878
3,2,9,1,1,11,3.60989479010646
3,2,9,1,1,12,4.38268677925145
3,2,9,1,1,13,5.28789562673438
3,2,9,1,1,14,6.23333912192938
3,2,9,1,1,15,7.14766350702671
3,2,9,1,1,16,7.98572448228824
3,2,9,1,1,17,8.72767412229675
3,2,9,1,1,18,9.3729224619075
3,2,9,1,1,19,9.93248004840492
3,2,9,1,1,20,10.4219044770683
3,2,9,1,1,21,10.8562366992865
3,2,9,1,1,22,11.2467263247188
3,2,9,1,1,23,11.5992574441457
3,2,9,1,1,24,11.9146054490015
3,2,9,1,1,25,12.1908038751295
3,2,9,1,1,26,12.4268164844776
3,2,9,1,1,27,12.6259571771082
3,2,9,1,1,28,12.7973328944697
3,2,9,1,1,29,12.9547482974265
3,2,9,1,1,30,13.1134500506922
3,2,9,1,1,31,13.2859609334698
3,2,9,1,1,32,13.478334393765
3,2,9,1,1,33,13.6882530091304
3,2,9,1,1,34,13.9055990796895
3,2,9,1,1,35,14.1154386300991
3,2,9,1,1,36,14.3020790679708
3,2,9,1,1,37,14.4529677241742
3,2,9,1,1,38,14.5614986247389
3,2,9,1,1,39,14.6285660168174
3,2,9,1,1,40,14.6626780515077
3,2,9,1,1,41,14.6786696072535
3,2,9,1,1,42,14.6945766295281
3,2,9,1,1,43,14.7270733812776
3,2,9,1,1,44,14.7867045773005
3,2,9,1,1,45,14.874745087645
3,2,9,1,1,46,14.9828142765432
3,2,9,1,1,47,15.0959407216491
3,2,9,1,1,48,15.1982238836871
3,2,9,1,1,49,15.2791193594571
3,2,9,1,1,50,15.3375175773608
3,2,9,1,1,51,15.3818059332457
3,2,9,1,1,52,15.4255331226559
3,2,9,1,1,53,15.4802648322617
3,2,9,1,1,54,15.5475044646055
3,2,9,1,1,55,15.6117579084706
3,2,9,1,1,56,15.6358650230414
3,2,9,1,1,57,15.5601006235523
3,2,9,1,1,58,15.3046154634695
3,2,9,1,1,59,14.7742484759811
3,2,9,1,1,60,13.8643634763433
3,2,9,1,1,61,12.4671762581324
3,2,9,1,1,62,10.481171504486
3,2,9,1,1,63,7.82935488242551
3,2,9,1,1,64,4.4934975912081
3,2,9,1,1,65,0.563675022833027
3,2,9,1,1,66,-3.71456026437014
3,2,9,1,1,67,-7.94217348234581
3,2,9,1,1,68,-11.646073760907
3,2,9,1,1,69,-14.4099737518162
3,2,9,1,1,70,-15.979341234949
3,2,9,1,1,71,-16.2976982565433
3,2,9,1,1,72,-15.484774233489
3,2,9,1,1,73,-13.7936749085706
3,2,9,1,1,74,-11.5542896384697
3,2,9,1,1,75,-9.10354620087804
3,2,9,1,1,76,-6.71396565683223
3,2,9,1,1,77,-4.54751131339136
3,2,9,1,1,78,-2.65000791315375
3,2,9,1,1,79,-0.983539866258825
3,2,9,1,1,80,0.524374882579402
3,2,9,1,1,81,1.93516349829109
3,2,9,1,1,82,3.27075061330698
3,2,9,1,1,83,4.50672723257546
3,2,9,1,1,84,5.58572740549165
3,2,9,1,1,85,6.44256337421172
3,2,9,1,1,86,7.03071355634534
3,2,9,1,1,87,7.33996999018879
3,2,9,1,1,88,7.40122188430307
3,2,9,1,1,89,7.27879919301565
3,2,9,1,1,90,7.05622512727531
3,2,9,1,1,91,6.82056885452782
3,2,9,1,1,92,6.64926689954173
3,2,9,1,1,93,6.60075929450011
3,2,9,1,1,94,6.70900544725025
3,2,9,1,1,95,6.98014240457829
3,2,9,1,1,96,7.3901935382833
3,2,9,1,1,97,7.88418864200907
3,2,9,1,1,98,8.3777686261904
3,2,9,1,1,99,8.76421174229513
3,2,9,1,1,100,8.92735721203265
