subject,condition,replication,leg,joint,time,angle
4,1,6,2,3,0,22.1857975741465
4,1,6,2,3,1,21.881950386619
4,1,6,2,3,2,21.6751606511883
4,1,6,2,3,3,21.4948060271048
4,1,6,2,3,4,21.2781012731337
4,1,6,2,3,5,20.9844985507966
4,1,6,2,3,6,20.6015013025103
4,1,6,2,3,7,20.1414388014908
4,1,6,2,3,8,19.6315777564041
4,1,6,2,3,9,19.1027026012661
4,1,6,2,3,10,18.5798220149526
4,1,6,2,3,11,18.0763504022804
4,1,6,2,3,12,17.5916673883895
4,1,6,2,3,13,17.1117585048137
4,1,6,2,3,14,16.6130901658768
4,1,6,2,3,15,16.0688633557704
4,1,6,2,3,16,15.4566530920719
4,1,6,2,3,17,14.7654322321709
4,1,6,2,3,18,13.9998700207308
4,1,6,2,3,19,13.179746891154
4,1,6,2,3,20,12.3346120219893
4,1,6,2,3,21,11.4960426502948
4,1,6,2,3,22,10.6905183598574
4,1,6,2,3,23,9.93498337354329
4,1,6,2,3,24,9.23545683983278
4,1,6,2,3,25,8.58867588031689
4,1,6,2,3,26,7.98597743705168
4,1,6,2,3,27,7.41840442995085
4,1,6,2,3,28,6.88116133503633
4,1,6,2,3,29,6.37589519406838
4,1,6,2,3,30,5.90994316297844
4,1,6,2,3,31,5.49291188977673
4,1,6,2,3,32,5.13171952564095
4,1,6,2,3,33,4.82597151148544
4,1,6,2,3,34,4.5655950093321
4,1,6,2,3,35,4.3319123104686
4,1,6,2,3,36,4.10169659737309
4,1,6,2,3,37,3.85200136996777
4,1,6,2,3,38,3.56389740986198
4,1,6,2,3,39,3.22442421448831
4,1,6,2,3,40,2.82744670391521
4,1,6,2,3,41,2.37397893076999
4,1,6,2,3,42,1.87225759622753
4,1,6,2,3,43,1.33734158586499
4,1,6,2,3,44,0.789779812626971
4,1,6,2,3,45,0.253229196540073
4,1,6,2,3,46,-0.249225016139049
4,1,6,2,3,47,-0.699491295637812
4,1,6,2,3,48,-1.08826082451628
4,1,6,2,3,49,-1.41607272071945
4,1,6,2,3,50,-1.69036841796634
4,1,6,2,3,51,-1.91904010090158
4,1,6,2,3,52,-2.10292934149935
4,1,6,2,3,53,-2.23084551731693
4,1,6,2,3,54,-2.27940080710174
4,1,6,2,3,55,-2.21750718551956
4,1,6,2,3,56,-2.01263480823823
4,1,6,2,3,57,-1.63643353539419
4,1,6,2,3,58,-1.0685579936436
4,1,6,2,3,59,-0.298963644875543
4,1,6,2,3,60,0.671279555637508
4,1,6,2,3,61,1.83061104517559
4,1,6,2,3,62,3.15899847862522
4,1,6,2,3,63,4.63098058736332
4,1,6,2,3,64,6.21827742393259
4,1,6,2,3,65,7.89108105423904
4,1,6,2,3,66,9.61823755554971
4,1,6,2,3,67,11.3672586548274
4,1,6,2,3,68,13.1048964275919
4,1,6,2,3,69,14.7984849468931
4,1,6,2,3,70,16.4182673632023
4,1,6,2,3,71,17.940685571229
4,1,6,2,3,72,19.3517755590732
4,1,6,2,3,73,20.6490741806829
4,1,6,2,3,74,21.8404063686663
4,1,6,2,3,75,22.9399947442859
4,1,6,2,3,76,23.9633357658164
4,1,6,2,3,77,24.9227332028136
4,1,6,2,3,78,25.8245861300823
4,1,6,2,3,79,26.6687307222815
4,1,6,2,3,80,27.4493798417486
4,1,6,2,3,81,28.156781310982
4,1,6,2,3,82,28.7790316902583
4,1,6,2,3,83,29.3036371126153
4,1,6,2,3,84,29.7186733838564
4,1,6,2,3,85,30.0132683697987
4,1,6,2,3,86,30.1773553317421
4,1,6,2,3,87,30.2010961384962
4,1,6,2,3,88,30.0746551972033
4,1,6,2,3,89,29.788916931126
4,1,6,2,3,90,29.337507045367
4,1,6,2,3,91,28.720183282771
4,1,6,2,3,92,27.9474328374121
4,1,6,2,3,93,27.0450532018084
4,1,6,2,3,94,26.0570747159031
4,1,6,2,3,95,25.0446914768538
4,1,6,2,3,96,24.0792793751252
4,1,6,2,3,97,23.2302856939071
4,1,6,2,3,98,22.5508545801405
4,1,6,2,3,99,22.066029146985
4,1,6,2,3,100,21.7662272335812
