subject,condition,replication,leg,joint,time,angle
8,1,1,1,1,0,1.70538073985183
8,1,1,1,1,1,1.93885125665343
8,1,1,1,1,2,1.90871873714254
8,1,1,1,1,3,1.57655373171795
8,1,1,1,1,4,0.957287432893464
8,1,1,1,1,5,0.120171588045394
8,1,1,1,1,6,-0.811984658780313
8,1,1,1,1,7,-1.67384794702718
8,1,1,1,1,8,-2.28444409313772
8,1,1,1,1,9,-2.48971500073956
8,1,1,1,1,10,-2.20684385363605
8,1,1,1,1,11,-1.44872497489311
8,1,1,1,1,12,-0.316907036773866
8,1,1,1,1,13,1.03336038966144
8,1,1,1,1,14,2.43714061314193
8,1,1,1,1,15,3.75742214333715
8,1,1,1,1,16,4.90695378067882
8,1,1,1,1,17,5.85314770107656
8,1,1,1,1,18,6.60990684802539
8,1,1,1,1,19,7.22140473922173
8,1,1,1,1,20,7.74317765691928
8,1,1,1,1,21,8.22486252405231
8,1,1,1,1,22,8.69859619966928
8,1,1,1,1,23,9.17473067570751
8,1,1,1,1,24,9.64468444064119
8,1,1,1,1,25,10.0885847153816
8,1,1,1,1,26,10.4847233610866
8,1,1,1,1,27,10.8173969785802
8,1,1,1,1,28,11.0803774135428
8,1,1,1,1,29,11.2759465705282
8,1,1,1,1,30,11.4115160775527
8,1,1,1,1,31,11.4963087886473
8,1,1,1,1,32,11.5388690197548
8,1,1,1,1,33,11.5457041502985
8,1,1,1,1,34,11.5217802126601
8,1,1,1,1,35,11.473060205153
8,1,1,1,1,36,11.4099510431364
8,1,1,1,1,37,11.3497831239018
8,1,1,1,1,38,11.3164942652326
8,1,1,1,1,39,11.337157012122
8,1,1,1,1,40,11.4360024830966
8,1,1,1,1,41,11.6278661321178
8,1,1,1,1,42,11.9138508919428
8,1,1,1,1,43,12.2814137859174
8,1,1,1,1,44,12.7097967187521
8,1,1,1,1,45,13.1783603626415
8,1,1,1,1,46,13.6738100847116
8,1,1,1,1,47,14.1924686025864
8,1,1,1,1,48,14.7366607031929
8,1,1,1,1,49,15.308167584478
8,1,1,1,1,50,15.9026822422442
8,1,1,1,1,51,16.5073735137532
8,1,1,1,1,52,17.1010365148302
8,1,1,1,1,53,17.6552520578606
8,1,1,1,1,54,18.1353789914442
8,1,1,1,1,55,18.5010277940664
8,1,1,1,1,56,18.7066874262821
8,1,1,1,1,57,18.7036578363538
8,1,1,1,1,58,18.4428826595183
8,1,1,1,1,59,17.8763896991443
8,1,1,1,1,60,16.9551678238591
8,1,1,1,1,61,15.6234204010227
8,1,1,1,1,62,13.8125167410431
8,1,1,1,1,63,11.4429463440365
8,1,1,1,1,64,8.44490178178179
8,1,1,1,1,65,4.80418572374736
8,1,1,1,1,66,0.628658176839956
8,1,1,1,1,67,-3.7986072275687
8,1,1,1,1,68,-8.02651111351577
8,1,1,1,1,69,-11.5365356027755
8,1,1,1,1,70,-13.8927200749146
8,1,1,1,1,71,-14.85903275925
8,1,1,1,1,72,-14.4464480645629
8,1,1,1,1,73,-12.8956634575061
8,1,1,1,1,74,-10.6158255791378
8,1,1,1,1,75,-8.0748139769114
8,1,1,1,1,76,-5.66919518794677
8,1,1,1,1,77,-3.63053362064731
8,1,1,1,1,78,-2.00954147334385
8,1,1,1,1,79,-0.731814986296122
8,1,1,1,1,80,0.32100768314343
8,1,1,1,1,81,1.2427414757845
8,1,1,1,1,82,2.06924016299141
8,1,1,1,1,83,2.78190807538376
8,1,1,1,1,84,3.3353322395549
8,1,1,1,1,85,3.69055291111094
8,1,1,1,1,86,3.83662442063976
8,1,1,1,1,87,3.79317186658852
8,1,1,1,1,88,3.59812439787298
8,1,1,1,1,89,3.29177547067614
8,1,1,1,1,90,2.90698854083298
8,1,1,1,1,91,2.46938339271615
8,1,1,1,1,92,2.00610132361021
8,1,1,1,1,93,1.55730329139069
8,1,1,1,1,94,1.1809687357
8,1,1,1,1,95,0.943036467352008
8,1,1,1,1,96,0.892609933564499
8,1,1,1,1,97,1.03311850488981
8,1,1,1,1,98,1.30803926564264
8,1,1,1,1,99,1.61154833478324
8,1,1,1,1,100,1.82176924165095
