subject,condition,replication,leg,joint,time,angle
1,3,7,1,2,0,-0.311170723706198
1,3,7,1,2,1,1.54262642744225
1,3,7,1,2,2,3.87674701554667
1,3,7,1,2,3,6.47707423998473
1,3,7,1,2,4,9.14262446714458
1,3,7,1,2,5,11.6901850956209
1,3,7,1,2,6,13.958684466644
1,3,7,1,2,7,15.8195793185133
1,3,7,1,2,8,17.1910327551693
1,3,7,1,2,9,18.0478546364758
1,3,7,1,2,10,18.4225365845033
1,3,7,1,2,11,18.3961596149043
1,3,7,1,2,12,18.0818964610315
1,3,7,1,2,13,17.6028952534003
1,3,7,1,2,14,17.0677349492972
1,3,7,1,2,15,16.5498174213134
1,3,7,1,2,16,16.0801632193797
1,3,7,1,2,17,15.6555621338614
1,3,7,1,2,18,15.255739596395
1,3,7,1,2,19,14.8593802738681
1,3,7,1,2,20,14.4531675635621
1,3,7,1,2,21,14.0332877540702
1,3,7,1,2,22,13.6018202430618
1,3,7,1,2,23,13.1616499015765
1,3,7,1,2,24,12.712585879832
1,3,7,1,2,25,12.2502774628911
1,3,7,1,2,26,11.768081562888
1,3,7,1,2,27,11.2603256454167
1,3,7,1,2,28,10.7248132683941
1,3,7,1,2,29,10.1631320370161
1,3,7,1,2,30,9.57918408243633
1,3,7,1,2,31,8.97808785377119
1,3,7,1,2,32,8.3670222001282
1,3,7,1,2,33,7.75735228592323
1,3,7,1,2,34,7.16593217218056
1,3,7,1,2,35,6.6138843670314
1,3,7,1,2,36,6.1228579767467
1,3,7,1,2,37,5.71041545468744
1,3,7,1,2,38,5.38669795380099
1,3,7,1,2,39,5.15398311939253
1,3,7,1,2,40,5.00882104710934
1,3,7,1,2,41,4.94525419245038
1,3,7,1,2,42,4.9568959541763
1,3,7,1,2,43,5.03678586762314
1,3,7,1,2,44,5.17550421994561
1,3,7,1,2,45,5.35917537942439
1,3,7,1,2,46,5.56876392807247
1,3,7,1,2,47,5.78169487581408
1,3,7,1,2,48,5.976090947336
1,3,7,1,2,49,6.13699830890686
1,3,7,1,2,50,6.26262602442032
1,3,7,1,2,51,6.36861605690125
1,3,7,1,2,52,6.48944135226121
1,3,7,1,2,53,6.67646451935261
1,3,7,1,2,54,6.99245653998018
1,3,7,1,2,55,7.50307165380977
1,3,7,1,2,56,8.26717697684101
1,3,7,1,2,57,9.3285499705469
1,3,7,1,2,58,10.7117176777511
1,3,7,1,2,59,12.4227079749172
1,3,7,1,2,60,14.4541510672839
1,3,7,1,2,61,16.7914461431763
1,3,7,1,2,62,19.4167418137242
1,3,7,1,2,63,22.3081575779603
1,3,7,1,2,64,25.4347437219657
1,3,7,1,2,65,28.750971671111
1,3,7,1,2,66,32.1968719473849
1,3,7,1,2,67,35.7054901774246
1,3,7,1,2,68,39.2120516628448
1,3,7,1,2,69,42.6558547700699
1,3,7,1,2,70,45.9731348627175
1,3,7,1,2,71,49.0885155315352
1,3,7,1,2,72,51.9139958549989
1,3,7,1,2,73,54.3579525894862
1,3,7,1,2,74,56.3398810803278
1,3,7,1,2,75,57.8036014662954
1,3,7,1,2,76,58.7239196092754
1,3,7,1,2,77,59.104738933699
1,3,7,1,2,78,58.9709224412037
1,3,7,1,2,79,58.3570968116223
1,3,7,1,2,80,57.2970549855801
1,3,7,1,2,81,55.8160325324584
1,3,7,1,2,82,53.9268788055717
1,3,7,1,2,83,51.630814280816
1,3,7,1,2,84,48.9220838696591
1,3,7,1,2,85,45.7953612740484
1,3,7,1,2,86,42.2537854210891
1,3,7,1,2,87,38.3159601446487
1,3,7,1,2,88,34.0212828174824
1,3,7,1,2,89,29.4334420643287
1,3,7,1,2,90,24.6445888035614
1,3,7,1,2,91,19.7829294223297
1,3,7,1,2,92,15.0211462721497
1,3,7,1,2,93,10.5716241943614
1,3,7,1,2,94,6.65667996346138
1,3,7,1,2,95,3.46445146675971
1,3,7,1,2,96,1.11744789264232
1,3,7,1,2,97,-0.336934780900362
1,3,7,1,2,98,-0.923141446039795
1,3,7,1,2,99,-0.732356143973304
1,3,7,1,2,100,0.0877621359415494
