subject,condition,replication,leg,joint,time,angle
3,1,6,2,1,0,8.13805919470854
3,1,6,2,1,1,8.11991244442965
3,1,6,2,1,2,7.77275447852737
3,1,6,2,1,3,7.05200460875864
3,1,6,2,1,4,5.97662716633531
3,1,6,2,1,5,4.63931334823786
3,1,6,2,1,6,3.1975486743916
3,1,6,2,1,7,1.84528975601999
3,1,6,2,1,8,0.771218300359434
3,1,6,2,1,9,0.117029276159497
3,1,6,2,1,10,-0.0512223821726408
3,1,6,2,1,11,0.24975684152924
3,1,6,2,1,12,0.935418527804897
3,1,6,2,1,13,1.88097885582231
3,1,6,2,1,14,2.95234324159655
3,1,6,2,1,15,4.03108187273613
3,1,6,2,1,16,5.02958101354367
3,1,6,2,1,17,5.89604229678798
3,1,6,2,1,18,6.61173825709046
3,1,6,2,1,19,7.18409418984545
3,1,6,2,1,20,7.6375330965976
3,1,6,2,1,21,8.00423875233408
3,1,6,2,1,22,8.31601176499722
3,1,6,2,1,23,8.59837211901598
3,1,6,2,1,24,8.86780011526202
3,1,6,2,1,25,9.13159785607128
3,1,6,2,1,26,9.38925013031588
3,1,6,2,1,27,9.63423718604148
3,1,6,2,1,28,9.85644697827752
3,1,6,2,1,29,10.0454896656969
3,1,6,2,1,30,10.1944770837506
3,1,6,2,1,31,10.3033426802268
3,1,6,2,1,32,10.3800612503811
3,1,6,2,1,33,10.4386321214115
3,1,6,2,1,34,10.494009722146
3,1,6,2,1,35,10.5564312011375
3,1,6,2,1,36,10.6279814886238
3,1,6,2,1,37,10.70272748857
3,1,6,2,1,38,10.7698827371925
3,1,6,2,1,39,10.8183609719209
3,1,6,2,1,40,10.8411935515838
3,1,6,2,1,41,10.8383897048664
3,1,6,2,1,42,10.8177161293424
3,1,6,2,1,43,10.7932764782147
3,1,6,2,1,44,10.7823645796793
3,1,6,2,1,45,10.8013322300344
3,1,6,2,1,46,10.8615336806756
3,1,6,2,1,47,10.9665354806527
3,1,6,2,1,48,11.111125544904
3,1,6,2,1,49,11.2821821920737
3,1,6,2,1,50,11.4603869911513
3,1,6,2,1,51,11.621519774592
3,1,6,2,1,52,11.7364160933796
3,1,6,2,1,53,11.7694062295427
3,1,6,2,1,54,11.6762102866805
3,1,6,2,1,55,11.4028735229267
3,1,6,2,1,56,10.8863803216315
3,1,6,2,1,57,10.0570498747705
3,1,6,2,1,58,8.8427904286797
3,1,6,2,1,59,7.17592834532755
3,1,6,2,1,60,5.00495431680409
3,1,6,2,1,61,2.31393874111843
3,1,6,2,1,62,-0.848351619266841
3,1,6,2,1,63,-4.33648131774984
3,1,6,2,1,64,-7.8944648221358
3,1,6,2,1,65,-11.1823582462645
3,1,6,2,1,66,-13.8493156270726
3,1,6,2,1,67,-15.6207417378927
3,1,6,2,1,68,-16.359024280829
3,1,6,2,1,69,-16.0777960521349
3,1,6,2,1,70,-14.9199404445153
3,1,6,2,1,71,-13.1171919820666
3,1,6,2,1,72,-10.9389637480246
3,1,6,2,1,73,-8.6399571902611
3,1,6,2,1,74,-6.41685065558982
3,1,6,2,1,75,-4.38700460256037
3,1,6,2,1,76,-2.59237132213666
3,1,6,2,1,77,-1.02214973021074
3,1,6,2,1,78,0.356248340501571
3,1,6,2,1,79,1.57015481862924
3,1,6,2,1,80,2.62541546272266
3,1,6,2,1,81,3.50474793571139
3,1,6,2,1,82,4.1785952181193
3,1,6,2,1,83,4.62306741572251
3,1,6,2,1,84,4.83700478308083
3,1,6,2,1,85,4.85173226105618
3,1,6,2,1,86,4.72983873907593
3,1,6,2,1,87,4.55297526333511
3,1,6,2,1,88,4.40303235052497
3,1,6,2,1,89,4.34259493109407
3,1,6,2,1,90,4.40202953351149
3,1,6,2,1,91,4.57736680214707
3,1,6,2,1,92,4.83990876876342
3,1,6,2,1,93,5.15284050913738
3,1,6,2,1,94,5.4874530570889
3,1,6,2,1,95,5.83189848834778
3,1,6,2,1,96,6.18872816885025
3,1,6,2,1,97,6.56282329064272
3,1,6,2,1,98,6.94525175629803
3,1,6,2,1,99,7.30034597042277
3,1,6,2,1,100,7.56080980148516
