subject,condition,replication,leg,joint,time,angle
3,1,5,1,3,0,18.0812520223161
3,1,5,1,3,1,17.8889760154127
3,1,5,1,3,2,17.7793399759688
3,1,5,1,3,3,17.7228671350742
3,1,5,1,3,4,17.6844132678481
3,1,5,1,3,5,17.6316057137615
3,1,5,1,3,6,17.5419330779892
3,1,5,1,3,7,17.4059285349951
3,1,5,1,3,8,17.2252357628217
3,1,5,1,3,9,17.0068596237074
3,1,5,1,3,10,16.7565975039817
3,1,5,1,3,11,16.4744090313146
3,1,5,1,3,12,16.1533161797526
3,1,5,1,3,13,15.7813206299077
3,1,5,1,3,14,15.3448289868344
3,1,5,1,3,15,14.8319907298841
3,1,5,1,3,16,14.2354447613215
3,1,5,1,3,17,13.5541948982578
3,1,5,1,3,18,12.7943645437425
3,1,5,1,3,19,11.968549628446
3,1,5,1,3,20,11.0938966564424
3,1,5,1,3,21,10.1897290540995
3,1,5,1,3,22,9.27534328062475
3,1,5,1,3,23,8.36831896487993
3,1,5,1,3,24,7.48309498536156
3,1,5,1,3,25,6.62951209772188
3,1,5,1,3,26,5.81147260211814
3,1,5,1,3,27,5.0262656374057
3,1,5,1,3,28,4.26533503509138
3,1,5,1,3,29,3.51647669417536
3,1,5,1,3,30,2.76699628935401
3,1,5,1,3,31,2.00696521427736
3,1,5,1,3,32,1.23150847146549
3,1,5,1,3,33,0.441427417314631
3,1,5,1,3,34,-0.357927632818647
3,1,5,1,3,35,-1.1586748745765
3,1,5,1,3,36,-1.95255404099371
3,1,5,1,3,37,-2.73272356936585
3,1,5,1,3,38,-3.4950524653304
3,1,5,1,3,39,-4.23875207254843
3,1,5,1,3,40,-4.96621611607225
3,1,5,1,3,41,-5.68204200109272
3,1,5,1,3,42,-6.39122517655275
3,1,5,1,3,43,-7.0969677644436
3,1,5,1,3,44,-7.79873731035208
3,1,5,1,3,45,-8.4913338412297
3,1,5,1,3,46,-9.16526711657201
3,1,5,1,3,47,-9.80837155274192
3,1,5,1,3,48,-10.4081359540992
3,1,5,1,3,49,-10.9538521011725
3,1,5,1,3,50,-11.4378547208136
3,1,5,1,3,51,-11.8553933594937
3,1,5,1,3,52,-12.2031472091566
3,1,5,1,3,53,-12.4764700976277
3,1,5,1,3,54,-12.665849471591
3,1,5,1,3,55,-12.7533968783773
3,1,5,1,3,56,-12.7109641049788
3,1,5,1,3,57,-12.5014043535878
3,1,5,1,3,58,-12.0838098757974
3,1,5,1,3,59,-11.4221393294538
3,1,5,1,3,60,-10.4946213679283
3,1,5,1,3,61,-9.30078421717732
3,1,5,1,3,62,-7.86291694795809
3,1,5,1,3,63,-6.22178508132201
3,1,5,1,3,64,-4.4281232744413
3,1,5,1,3,65,-2.53323639397088
3,1,5,1,3,66,-0.581914042736871
3,1,5,1,3,67,1.3910024574393
3,1,5,1,3,68,3.36079397290747
3,1,5,1,3,69,5.31139778127167
3,1,5,1,3,70,7.23327190028745
3,1,5,1,3,71,9.12127831538534
3,1,5,1,3,72,10.9728963982214
3,1,5,1,3,73,12.7868620463831
3,1,5,1,3,74,14.5620297956543
3,1,5,1,3,75,16.2957566159565
3,1,5,1,3,76,17.981663804821
3,1,5,1,3,77,19.6076161524473
3,1,5,1,3,78,21.1551364128683
3,1,5,1,3,79,22.600894225754
3,1,5,1,3,80,23.9197151917958
3,1,5,1,3,81,25.0880509154985
3,1,5,1,3,82,26.0866022160188
3,1,5,1,3,83,26.9015924845202
3,1,5,1,3,84,27.524779352305
3,1,5,1,3,85,27.9527303472035
3,1,5,1,3,86,28.1857197156833
3,1,5,1,3,87,28.2262726000427
3,1,5,1,3,88,28.077859974424
3,1,5,1,3,89,27.744678759501
3,1,5,1,3,90,27.2333957435798
3,1,5,1,3,91,26.5567714310486
3,1,5,1,3,92,25.7377020828078
3,1,5,1,3,93,24.8111868399442
3,1,5,1,3,94,23.8228425175014
3,1,5,1,3,95,22.8240126081866
3,1,5,1,3,96,21.8654659393577
3,1,5,1,3,97,20.9918677159885
3,1,5,1,3,98,20.238050919779
3,1,5,1,3,99,19.6267120682265
3,1,5,1,3,100,19.1662255552651
