subject,condition,replication,leg,joint,time,angle
10,3,8,2,3,0,27.3683206324009
10,3,8,2,3,1,26.9531199553734
10,3,8,2,3,2,26.5150599021939
10,3,8,2,3,3,26.0817586081028
10,3,8,2,3,4,25.6908412299681
10,3,8,2,3,5,25.3727262185348
10,3,8,2,3,6,25.1343383070212
10,3,8,2,3,7,24.9506392470791
10,3,8,2,3,8,24.768770869989
10,3,8,2,3,9,24.5228263085008
10,3,8,2,3,10,24.1526159810274
10,3,8,2,3,11,23.6179598302711
10,3,8,2,3,12,22.9044343439069
10,3,8,2,3,13,22.0215590081886
10,3,8,2,3,14,20.9969757636367
10,3,8,2,3,15,19.8692958524516
10,3,8,2,3,16,18.6802803377449
10,3,8,2,3,17,17.4662076403594
10,3,8,2,3,18,16.2509850726082
10,3,8,2,3,19,15.0443494113548
10,3,8,2,3,20,13.8459346734043
10,3,8,2,3,21,12.653047839262
10,3,8,2,3,22,11.468770470288
10,3,8,2,3,23,10.3070173830813
10,3,8,2,3,24,9.19172237931675
10,3,8,2,3,25,8.14990349975667
10,3,8,2,3,26,7.20088816858222
10,3,8,2,3,27,6.34738122352494
10,3,8,2,3,28,5.57385150656624
10,3,8,2,3,29,4.85370740389489
10,3,8,2,3,30,4.15982060230001
10,3,8,2,3,31,3.47136702225721
10,3,8,2,3,32,2.77341910390554
10,3,8,2,3,33,2.05138092070019
10,3,8,2,3,34,1.28589787218325
10,3,8,2,3,35,0.453339845725961
10,3,8,2,3,36,-0.466574271586984
10,3,8,2,3,37,-1.47982694415225
10,3,8,2,3,38,-2.57138001047192
10,3,8,2,3,39,-3.70792642222884
10,3,8,2,3,40,-4.84823971209276
10,3,8,2,3,41,-5.95392432362942
10,3,8,2,3,42,-6.99592928417719
10,3,8,2,3,43,-7.95634216523758
10,3,8,2,3,44,-8.82736146015892
10,3,8,2,3,45,-9.6091871741699
10,3,8,2,3,46,-10.30813402076
10,3,8,2,3,47,-10.9344384660206
10,3,8,2,3,48,-11.4990546088928
10,3,8,2,3,49,-12.009634057839
10,3,8,2,3,50,-12.4666183165554
10,3,8,2,3,51,-12.8602342899217
10,3,8,2,3,52,-13.1688470742376
10,3,8,2,3,53,-13.3590577904666
10,3,8,2,3,54,-13.3888783132846
10,3,8,2,3,55,-13.2145315157631
10,3,8,2,3,56,-12.7990314317596
10,3,8,2,3,57,-12.1193885742359
10,3,8,2,3,58,-11.1702059780086
10,3,8,2,3,59,-9.96257413299944
10,3,8,2,3,60,-8.51973915039881
10,3,8,2,3,61,-6.87264076233628
10,3,8,2,3,62,-5.05752524233313
10,3,8,2,3,63,-3.11495728611516
10,3,8,2,3,64,-1.08750403149494
10,3,8,2,3,65,0.985213612361957
10,3,8,2,3,66,3.07255953198706
10,3,8,2,3,67,5.15643903380753
10,3,8,2,3,68,7.23004505260417
10,3,8,2,3,69,9.29225354689736
10,3,8,2,3,70,11.3412174554031
10,3,8,2,3,71,13.3706309099471
10,3,8,2,3,72,15.3694730178259
10,3,8,2,3,73,17.3233016113902
10,3,8,2,3,74,19.2148364476408
10,3,8,2,3,75,21.0237514856575
10,3,8,2,3,76,22.727500332714
10,3,8,2,3,77,24.304043278184
10,3,8,2,3,78,25.7354443806344
10,3,8,2,3,79,27.0106536945775
10,3,8,2,3,80,28.1266006523236
10,3,8,2,3,81,29.0877910535504
10,3,8,2,3,82,29.9050200699165
10,3,8,2,3,83,30.5927613616338
10,3,8,2,3,84,31.1642625234428
10,3,8,2,3,85,31.6245618142176
10,3,8,2,3,86,31.9647658628803
10,3,8,2,3,87,32.1623915403353
10,3,8,2,3,88,32.1901687630698
10,3,8,2,3,89,32.0301179525723
10,3,8,2,3,90,31.6853182398285
10,3,8,2,3,91,31.1834572743218
10,3,8,2,3,92,30.5704616967611
10,3,8,2,3,93,29.8988451588079
10,3,8,2,3,94,29.2174902364295
10,3,8,2,3,95,28.56719239648
10,3,8,2,3,96,27.9800038539969
10,3,8,2,3,97,27.4784952407881
10,3,8,2,3,98,27.0731024721389
10,3,8,2,3,99,26.7591961139361
10,3,8,2,3,100,26.5165836088884
