subject,condition,replication,leg,joint,time,angle
5,1,5,2,3,0,20.9660796344883
5,1,5,2,3,1,20.5024487617108
5,1,5,2,3,2,20.1493600227179
5,1,5,2,3,3,19.8765497633873
5,1,5,2,3,4,19.6476714478758
5,1,5,2,3,5,19.4280499887765
5,1,5,2,3,6,19.1909516386904
5,1,5,2,3,7,18.920574825757
5,1,5,2,3,8,18.6108590477086
5,1,5,2,3,9,18.2614506552651
5,1,5,2,3,10,17.8729404823831
5,1,5,2,3,11,17.4439819242667
5,1,5,2,3,12,16.9713788574414
5,1,5,2,3,13,16.4521262434251
5,1,5,2,3,14,15.8851919143099
5,1,5,2,3,15,15.2714305502213
5,1,5,2,3,16,14.6116490730805
5,1,5,2,3,17,13.9042711604892
5,1,5,2,3,18,13.1445182258009
5,1,5,2,3,19,12.3260330699396
5,1,5,2,3,20,11.4444578229449
5,1,5,2,3,21,10.5012243299902
5,1,5,2,3,22,9.50578087911476
5,1,5,2,3,23,8.47524705275171
5,1,5,2,3,24,7.43195332212742
5,1,5,2,3,25,6.39954113175383
5,1,5,2,3,26,5.39876277931151
5,1,5,2,3,27,4.44423107000659
5,1,5,2,3,28,3.54345949253903
5,1,5,2,3,29,2.69816224826598
5,1,5,2,3,30,1.90670163512501
5,1,5,2,3,31,1.16612740939289
5,1,5,2,3,32,0.473380094226844
5,1,5,2,3,33,-0.174246591104292
5,1,5,2,3,34,-0.779363452881337
5,1,5,2,3,35,-1.34557424440468
5,1,5,2,3,36,-1.87911740583713
5,1,5,2,3,37,-2.38996315100332
5,1,5,2,3,38,-2.89103989045468
5,1,5,2,3,39,-3.39531620769703
5,1,5,2,3,40,-3.91203294743499
5,1,5,2,3,41,-4.44411383239357
5,1,5,2,3,42,-4.98813344808327
5,1,5,2,3,43,-5.53645701682891
5,1,5,2,3,44,-6.08000309741746
5,1,5,2,3,45,-6.6103298094736
5,1,5,2,3,46,-7.12070177119418
5,1,5,2,3,47,-7.60658939581415
5,1,5,2,3,48,-8.0660778379639
5,1,5,2,3,49,-8.5001754829697
5,1,5,2,3,50,-8.91253669543736
5,1,5,2,3,51,-9.30829793888123
5,1,5,2,3,52,-9.69187296746162
5,1,5,2,3,53,-10.0638792154656
5,1,5,2,3,54,-10.4175344184615
5,1,5,2,3,55,-10.7353057544125
5,1,5,2,3,56,-10.986419732278
5,1,5,2,3,57,-11.1267325735872
5,1,5,2,3,58,-11.1018452484879
5,1,5,2,3,59,-10.8540562097301
5,1,5,2,3,60,-10.33243478213
5,1,5,2,3,61,-9.50415070070578
5,1,5,2,3,62,-8.36322385142589
5,1,5,2,3,63,-6.93333484693979
5,1,5,2,3,64,-5.2629298019449
5,1,5,2,3,65,-3.41491098141541
5,1,5,2,3,66,-1.45567069304816
5,1,5,2,3,67,0.553692559109018
5,1,5,2,3,68,2.56339956022515
5,1,5,2,3,69,4.53866139995294
5,1,5,2,3,70,6.46077537643062
5,1,5,2,3,71,8.3255080044167
5,1,5,2,3,72,10.1385844058469
5,1,5,2,3,73,11.9097817632677
5,1,5,2,3,74,13.6469854503231
5,1,5,2,3,75,15.3515707260062
5,1,5,2,3,76,17.0157122126224
5,1,5,2,3,77,18.6223167965124
5,1,5,2,3,78,20.1476256230095
5,1,5,2,3,79,21.5663259350969
5,1,5,2,3,80,22.857672625411
5,1,5,2,3,81,24.0105457580155
5,1,5,2,3,82,25.0252079831968
5,1,5,2,3,83,25.911156664966
5,1,5,2,3,84,26.6815450137452
5,1,5,2,3,85,27.3463072637465
5,1,5,2,3,86,27.9061404565343
5,1,5,2,3,87,28.3491280573832
5,1,5,2,3,88,28.6503999100376
5,1,5,2,3,89,28.7753914799874
5,1,5,2,3,90,28.6867295327537
5,1,5,2,3,91,28.3550169708008
5,1,5,2,3,92,27.7721097953705
5,1,5,2,3,93,26.9633695913393
5,1,5,2,3,94,25.9914384865436
5,1,5,2,3,95,24.9471609676796
5,1,5,2,3,96,23.9296324482786
5,1,5,2,3,97,23.0249687894843
5,1,5,2,3,98,22.2918333635312
5,1,5,2,3,99,21.7555316264542
5,1,5,2,3,100,21.406960808789
