subject,condition,replication,leg,joint,time,angle
10,2,2,1,2,0,-0.289411991413118
10,2,2,1,2,1,0.592323056732014
10,2,2,1,2,2,2.00091693189359
10,2,2,1,2,3,3.78154665368747
10,2,2,1,2,4,5.80362759477112
10,2,2,1,2,5,7.96451039147553
10,2,2,1,2,6,10.1756860694353
10,2,2,1,2,7,12.3447926908454
10,2,2,1,2,8,14.3692263481888
10,2,2,1,2,9,16.1459977751761
10,2,2,1,2,10,17.5903841960793
10,2,2,1,2,11,18.6525393734301
10,2,2,1,2,12,19.3236584974722
10,2,2,1,2,13,19.6304823063153
10,2,2,1,2,14,19.6215902123799
10,2,2,1,2,15,19.3521400221583
10,2,2,1,2,16,18.8713301912537
10,2,2,1,2,17,18.2148895321589
10,2,2,1,2,18,17.4036515883704
10,2,2,1,2,19,16.4471227169093
10,2,2,1,2,20,15.3504411994331
10,2,2,1,2,21,14.1223287010035
10,2,2,1,2,22,12.7818865477111
10,2,2,1,2,23,11.3614911214374
10,2,2,1,2,24,9.90406586783081
10,2,2,1,2,25,8.45641243369163
10,2,2,1,2,26,7.06263804223506
10,2,2,1,2,27,5.76062854432291
10,2,2,1,2,28,4.58113235644033
10,2,2,1,2,29,3.54763836729435
10,2,2,1,2,30,2.67562860906354
10,2,2,1,2,31,1.97170346101425
10,2,2,1,2,32,1.43312794258266
10,2,2,1,2,33,1.04833344232657
10,2,2,1,2,34,0.797951234781799
10,2,2,1,2,35,0.656664824792484
10,2,2,1,2,36,0.596229832436876
10,2,2,1,2,37,0.589630512614729
10,2,2,1,2,38,0.614817719763527
10,2,2,1,2,39,0.656491168833075
10,2,2,1,2,40,0.705667132649
10,2,2,1,2,41,0.758199880977084
10,2,2,1,2,42,0.813365113905753
10,2,2,1,2,43,0.872760593223607
10,2,2,1,2,44,0.939027532333683
10,2,2,1,2,45,1.01481766531351
10,2,2,1,2,46,1.10350100334195
10,2,2,1,2,47,1.21217837290426
10,2,2,1,2,48,1.354940953915
10,2,2,1,2,49,1.55350971553712
10,2,2,1,2,50,1.83390390576335
10,2,2,1,2,51,2.22092496821694
10,2,2,1,2,52,2.73384391563853
10,2,2,1,2,53,3.38602864060446
10,2,2,1,2,54,4.1884538196872
10,2,2,1,2,55,5.15496751804285
10,2,2,1,2,56,6.30717269966981
10,2,2,1,2,57,7.67736264304605
10,2,2,1,2,58,9.3087437160742
10,2,2,1,2,59,11.2515014726781
10,2,2,1,2,60,13.5541695499307
10,2,2,1,2,61,16.2511827595288
10,2,2,1,2,62,19.3490925213331
10,2,2,1,2,63,22.8158237088768
10,2,2,1,2,64,26.5767287410896
10,2,2,1,2,65,30.5213789973067
10,2,2,1,2,66,34.5199379752998
10,2,2,1,2,67,38.4436435266679
10,2,2,1,2,68,42.1805650957257
10,2,2,1,2,69,45.6420646232997
10,2,2,1,2,70,48.7613141890171
10,2,2,1,2,71,51.4896494546071
10,2,2,1,2,72,53.7940205525032
10,2,2,1,2,73,55.6557832960176
10,2,2,1,2,74,57.0692855511934
10,2,2,1,2,75,58.0402993213339
10,2,2,1,2,76,58.5836098236228
10,2,2,1,2,77,58.7194995657268
10,2,2,1,2,78,58.4690800331883
10,2,2,1,2,79,57.8497181237431
10,2,2,1,2,80,56.8721329593885
10,2,2,1,2,81,55.5406083737301
10,2,2,1,2,82,53.856492081077
10,2,2,1,2,83,51.8228730298988
10,2,2,1,2,84,49.447448914547
10,2,2,1,2,85,46.7420738080075
10,2,2,1,2,86,43.7202674520826
10,2,2,1,2,87,40.3951570744715
10,2,2,1,2,88,36.7799402119502
10,2,2,1,2,89,32.8921892400384
10,2,2,1,2,90,28.7632602904358
10,2,2,1,2,91,24.4525872914214
10,2,2,1,2,92,20.0627955616821
10,2,2,1,2,93,15.7437363335402
10,2,2,1,2,94,11.6759466610056
10,2,2,1,2,95,8.03994345516068
10,2,2,1,2,96,4.99386325230619
10,2,2,1,2,97,2.66594139420053
10,2,2,1,2,98,1.14628186782291
10,2,2,1,2,99,0.468022659214424
10,2,2,1,2,100,0.590475587026894
