subject,condition,replication,leg,joint,time,angle
2,3,3,2,2,0,12.2611736022965
2,3,3,2,2,1,11.7415413973259
2,3,3,2,2,2,11.5261278120127
2,3,3,2,2,3,11.5363092967707
2,3,3,2,2,4,11.7008095756556
2,3,3,2,2,5,11.9664915899189
2,3,3,2,2,6,12.302651388378
2,3,3,2,2,7,12.6945296470126
2,3,3,2,2,8,13.1292790092036
2,3,3,2,2,9,13.5843589610461
2,3,3,2,2,10,14.0257519949987
2,3,3,2,2,11,14.4133664259447
2,3,3,2,2,12,14.7075677127174
2,3,3,2,2,13,14.874953676571
2,3,3,2,2,14,14.8945279142187
2,3,3,2,2,15,14.7621704050316
2,3,3,2,2,16,14.4898638070192
2,3,3,2,2,17,14.0992696829451
2,3,3,2,2,18,13.6139625291949
2,3,3,2,2,19,13.0542614011148
2,3,3,2,2,20,12.435835949567
2,3,3,2,2,21,11.7711751362976
2,3,3,2,2,22,11.0728956595989
2,3,3,2,2,23,10.3584418481849
2,3,3,2,2,24,9.65481676873175
2,3,3,2,2,25,9.00087807499786
2,3,3,2,2,26,8.44402516983706
2,3,3,2,2,27,8.03067139992522
2,3,3,2,2,28,7.79278787428916
2,3,3,2,2,29,7.73563093734437
2,3,3,2,2,30,7.83185011725242
2,3,3,2,2,31,8.02533540423512
2,3,3,2,2,32,8.24375384572442
2,3,3,2,2,33,8.41544722599059
2,3,3,2,2,34,8.48450615135987
2,3,3,2,2,35,8.41958955146559
2,3,3,2,2,36,8.21597903678556
2,3,3,2,2,37,7.8924005186737
2,3,3,2,2,38,7.48530258339468
2,3,3,2,2,39,7.04238220797829
2,3,3,2,2,40,6.61580728418519
2,3,3,2,2,41,6.2551740186759
2,3,3,2,2,42,6.00101206592968
2,3,3,2,2,43,5.8803550278905
2,3,3,2,2,44,5.90547995876694
2,3,3,2,2,45,6.07526775029448
2,3,3,2,2,46,6.37821356712246
2,3,3,2,2,47,6.79660285765956
2,3,3,2,2,48,7.31188801388386
2,3,3,2,2,49,7.91098571185429
2,3,3,2,2,50,8.59217747048156
2,3,3,2,2,51,9.36846863396569
2,3,3,2,2,52,10.2674809492285
2,3,3,2,2,53,11.3282546536676
2,3,3,2,2,54,12.5956671225728
2,3,3,2,2,55,14.1120345058748
2,3,3,2,2,56,15.9061783145113
2,3,3,2,2,57,17.9827571388297
2,3,3,2,2,58,20.3180112118164
2,3,3,2,2,59,22.8648935616554
2,3,3,2,2,60,25.5654411409275
2,3,3,2,2,61,28.3636424277358
2,3,3,2,2,62,31.2135852663747
2,3,3,2,2,63,34.0802339832562
2,3,3,2,2,64,36.9340505972147
2,3,3,2,2,65,39.7431195457566
2,3,3,2,2,66,42.4675326185395
2,3,3,2,2,67,45.0591041724177
2,3,3,2,2,68,47.4662490445823
2,3,3,2,2,69,49.6416274607835
2,3,3,2,2,70,51.5493046546163
2,3,3,2,2,71,53.1693626732026
2,3,3,2,2,72,54.4980971245157
2,3,3,2,2,73,55.5435714213722
2,3,3,2,2,74,56.3177196429967
2,3,3,2,2,75,56.8287900119841
2,3,3,2,2,76,57.0770995465446
2,3,3,2,2,77,57.0552119635899
2,3,3,2,2,78,56.7516305437512
2,3,3,2,2,79,56.1559723701826
2,3,3,2,2,80,55.26334040889
2,3,3,2,2,81,54.0762912831935
2,3,3,2,2,82,52.6043040991413
2,3,3,2,2,83,50.8616224861871
2,3,3,2,2,84,48.8650468319674
2,3,3,2,2,85,46.6329169882615
2,3,3,2,2,86,44.1860177394565
2,3,3,2,2,87,41.549537067879
2,3,3,2,2,88,38.7532811182172
2,3,3,2,2,89,35.8283656798929
2,3,3,2,2,90,32.8020539181573
2,3,3,2,2,91,29.6959768632906
2,3,3,2,2,92,26.5325157778284
2,3,3,2,2,93,23.3487481096108
2,3,3,2,2,94,20.2113889146591
2,3,3,2,2,95,17.2222872630282
2,3,3,2,2,96,14.5087164935031
2,3,3,2,2,97,12.1996745126341
2,3,3,2,2,98,10.3988583441764
2,3,3,2,2,99,9.16453547175413
2,3,3,2,2,100,8.50032796397661
