subject,condition,replication,leg,joint,time,angle
6,3,8,1,3,0,28.1629963615967
6,3,8,1,3,1,28.3519326620461
6,3,8,1,3,2,28.4174829630141
6,3,8,1,3,3,28.2973615804612
6,3,8,1,3,4,27.996429822941
6,3,8,1,3,5,27.5857596899812
6,3,8,1,3,6,27.1737511010253
6,3,8,1,3,7,26.8601357769274
6,3,8,1,3,8,26.6925274268827
6,3,8,1,3,9,26.6451049162813
6,3,8,1,3,10,26.6293808814875
6,3,8,1,3,11,26.531156075131
6,3,8,1,3,12,26.254426835533
6,3,8,1,3,13,25.7513228858954
6,3,8,1,3,14,25.0283289056601
6,3,8,1,3,15,24.1324141422256
6,3,8,1,3,16,23.1276622970238
6,3,8,1,3,17,22.0730349825819
6,3,8,1,3,18,21.0087572405879
6,3,8,1,3,19,19.954173948966
6,3,8,1,3,20,18.9140677761591
6,3,8,1,3,21,17.88684196537
6,3,8,1,3,22,16.8693521274511
6,3,8,1,3,23,15.8580490308504
6,3,8,1,3,24,14.8488177572717
6,3,8,1,3,25,13.8369048923196
6,3,8,1,3,26,12.8171595953907
6,3,8,1,3,27,11.7852122586311
6,3,8,1,3,28,10.7399722424936
6,3,8,1,3,29,9.68662550167307
6,3,8,1,3,30,8.6384330810165
6,3,8,1,3,31,7.61529231252569
6,3,8,1,3,32,6.63897014976666
6,3,8,1,3,33,5.7271872270448
6,3,8,1,3,34,4.88951952885512
6,3,8,1,3,35,4.12592928042005
6,3,8,1,3,36,3.4272150509095
6,3,8,1,3,37,2.77656347555188
6,3,8,1,3,38,2.15297846702784
6,3,8,1,3,39,1.53709154175649
6,3,8,1,3,40,0.918067642267483
6,3,8,1,3,41,0.297785334459881
6,3,8,1,3,42,-0.310949121370563
6,3,8,1,3,43,-0.89275382383002
6,3,8,1,3,44,-1.44074600411941
6,3,8,1,3,45,-1.96453667264875
6,3,8,1,3,46,-2.4893658982013
6,3,8,1,3,47,-3.04568453573962
6,3,8,1,3,48,-3.65414001394666
6,3,8,1,3,49,-4.3146579815096
6,3,8,1,3,50,-5.00456634471127
6,3,8,1,3,51,-5.68575715677614
6,3,8,1,3,52,-6.31632094491103
6,3,8,1,3,53,-6.86201782176755
6,3,8,1,3,54,-7.30327496015325
6,3,8,1,3,55,-7.63616690866541
6,3,8,1,3,56,-7.86749633060066
6,3,8,1,3,57,-8.00562731698303
6,3,8,1,3,58,-8.0490342978081
6,3,8,1,3,59,-7.97716696354148
6,3,8,1,3,60,-7.74843812606471
6,3,8,1,3,61,-7.30804906015773
6,3,8,1,3,62,-6.60267087707955
6,3,8,1,3,63,-5.59669320686563
6,3,8,1,3,64,-4.28418368421645
6,3,8,1,3,65,-2.69379321741542
6,3,8,1,3,66,-0.884808363684433
6,3,8,1,3,67,1.06445740713628
6,3,8,1,3,68,3.07391277098915
6,3,8,1,3,69,5.0798309743276
6,3,8,1,3,70,7.04802993844355
6,3,8,1,3,71,8.97591416690861
6,3,8,1,3,72,10.8825625766134
6,3,8,1,3,73,12.791486763347
6,3,8,1,3,74,14.7143339600525
6,3,8,1,3,75,16.6416278947739
6,3,8,1,3,76,18.5431545907132
6,3,8,1,3,77,20.3763317603631
6,3,8,1,3,78,22.0985424632131
6,3,8,1,3,79,23.6776383921264
6,3,8,1,3,80,25.0961577599021
6,3,8,1,3,81,26.3482862191282
6,3,8,1,3,82,27.4337416647317
6,3,8,1,3,83,28.3539385440537
6,3,8,1,3,84,29.1127253371204
6,3,8,1,3,85,29.7192120543067
6,3,8,1,3,86,30.1881869022458
6,3,8,1,3,87,30.5360176659783
6,3,8,1,3,88,30.7737288190725
6,3,8,1,3,89,30.9013383381304
6,3,8,1,3,90,30.9070302815569
6,3,8,1,3,91,30.7729022910799
6,3,8,1,3,92,30.4853519370265
6,3,8,1,3,93,30.0459737932961
6,3,8,1,3,94,29.477580878772
6,3,8,1,3,95,28.8224148201473
6,3,8,1,3,96,28.1334477859317
6,3,8,1,3,97,27.4643767411735
6,3,8,1,3,98,26.8622080162826
6,3,8,1,3,99,26.3610536787839
6,3,8,1,3,100,25.9738310248369
