subject,condition,replication,leg,joint,time,angle
5,2,8,2,3,0,23.0602477647894
5,2,8,2,3,1,22.5686634017473
5,2,8,2,3,2,22.0629396813436
5,2,8,2,3,3,21.5772163727543
5,2,8,2,3,4,21.1321438678765
5,2,8,2,3,5,20.7291090612859
5,2,8,2,3,6,20.3478469030546
5,2,8,2,3,7,19.950221341991
5,2,8,2,3,8,19.4906288069142
5,2,8,2,3,9,18.9298391838191
5,2,8,2,3,10,18.2466405084262
5,2,8,2,3,11,17.4428950129791
5,2,8,2,3,12,16.5402848414653
5,2,8,2,3,13,15.5717649037061
5,2,8,2,3,14,14.5713221201788
5,2,8,2,3,15,13.5657685849901
5,2,8,2,3,16,12.5705217329029
5,2,8,2,3,17,11.5897499866667
5,2,8,2,3,18,10.6199894810605
5,2,8,2,3,19,9.65579015514345
5,2,8,2,3,20,8.69534578596808
5,2,8,2,3,21,7.74406481088032
5,2,8,2,3,22,6.81476735239635
5,2,8,2,3,23,5.92438517489356
5,2,8,2,3,24,5.0888438249551
5,2,8,2,3,25,4.31800726021236
5,2,8,2,3,26,3.61214692197681
5,2,8,2,3,27,2.96113697270778
5,2,8,2,3,28,2.34751851161094
5,2,8,2,3,29,1.75278505211319
5,2,8,2,3,30,1.16432856519504
5,2,8,2,3,31,0.57956844777237
5,2,8,2,3,32,0.0048729094030987
5,2,8,2,3,33,-0.550116069743998
5,2,8,2,3,34,-1.08007193975166
5,2,8,2,3,35,-1.58970709014912
5,2,8,2,3,36,-2.09476813985742
5,2,8,2,3,37,-2.61768610747857
5,2,8,2,3,38,-3.180201209426
5,2,8,2,3,39,-3.79622147275872
5,2,8,2,3,40,-4.46731202234929
5,2,8,2,3,41,-5.18199876748308
5,2,8,2,3,42,-5.91836205938656
5,2,8,2,3,43,-6.64938319792547
5,2,8,2,3,44,-7.34958169653345
5,2,8,2,3,45,-8.00101408343358
5,2,8,2,3,46,-8.59697612950443
5,2,8,2,3,47,-9.14291377518613
5,2,8,2,3,48,-9.65386660695877
5,2,8,2,3,49,-10.1485459851006
5,2,8,2,3,50,-10.6405567008866
5,2,8,2,3,51,-11.1287811185493
5,2,8,2,3,52,-11.5903821160586
5,2,8,2,3,53,-11.9798700600277
5,2,8,2,3,54,-12.2363242888011
5,2,8,2,3,55,-12.2980049090271
5,2,8,2,3,56,-12.1201929245461
5,2,8,2,3,57,-11.6899023751901
5,2,8,2,3,58,-11.0326311461798
5,2,8,2,3,59,-10.2075225180522
5,2,8,2,3,60,-9.29306102189615
5,2,8,2,3,61,-8.36710048058276
5,2,8,2,3,62,-7.48765535584598
5,2,8,2,3,63,-6.68050127662777
5,2,8,2,3,64,-5.93729191129898
5,2,8,2,3,65,-5.22313478521833
5,2,8,2,3,66,-4.49078421307087
5,2,8,2,3,67,-3.69600186509805
5,2,8,2,3,68,-2.80939098674745
5,2,8,2,3,69,-1.82157853828982
5,2,8,2,3,70,-0.741034179822625
5,2,8,2,3,71,0.412955394337561
5,2,8,2,3,72,1.61876355861113
5,2,8,2,3,73,2.85906821837284
5,2,8,2,3,74,4.12348775058496
5,2,8,2,3,75,5.40687726333677
5,2,8,2,3,76,6.70536070244251
5,2,8,2,3,77,8.01285486900659
5,2,8,2,3,78,9.32004319183683
5,2,8,2,3,79,10.6159382239882
5,2,8,2,3,80,11.8904922375477
5,2,8,2,3,81,13.1362471808809
5,2,8,2,3,82,14.3478944045903
5,2,8,2,3,83,15.5202244230179
5,2,8,2,3,84,16.6460294888662
5,2,8,2,3,85,17.7155628294096
5,2,8,2,3,86,18.718243254701
5,2,8,2,3,87,19.645573516832
5,2,8,2,3,88,20.4930138119383
5,2,8,2,3,89,21.2593145711642
5,2,8,2,3,90,21.9440571764895
5,2,8,2,3,91,22.5454297690824
5,2,8,2,3,92,23.0592831138779
5,2,8,2,3,93,23.4790526051505
5,2,8,2,3,94,23.7958701873713
5,2,8,2,3,95,23.9992413589556
5,2,8,2,3,96,24.0789063192329
5,2,8,2,3,97,24.0277470350258
5,2,8,2,3,98,23.844769519295
5,2,8,2,3,99,23.5373862987397
5,2,8,2,3,100,23.1230443390241
