subject,condition,replication,leg,joint,time,angle
5,2,4,2,3,0,23.1274106929206
5,2,4,2,3,1,22.6521739209443
5,2,4,2,3,2,22.1495456756255
5,2,4,2,3,3,21.6688414076596
5,2,4,2,3,4,21.2473804359165
5,2,4,2,3,5,20.8996465592948
5,2,4,2,3,6,20.6110994614128
5,2,4,2,3,7,20.3399749502927
5,2,4,2,3,8,20.0285562499936
5,2,4,2,3,9,19.620116925594
5,2,4,2,3,10,19.0755218393527
5,2,4,2,3,11,18.383497652896
5,2,4,2,3,12,17.5616755913987
5,2,4,2,3,13,16.6489064364102
5,2,4,2,3,14,15.6924379120372
5,2,4,2,3,15,14.7338293955563
5,2,4,2,3,16,13.7982425085692
5,2,4,2,3,17,12.8905232285591
5,2,4,2,3,18,11.9986187366637
5,2,4,2,3,19,11.1018978907401
5,2,4,2,3,20,10.1809793371279
5,2,4,2,3,21,9.22583156765867
5,2,4,2,3,22,8.24012262593104
5,2,4,2,3,23,7.24118200196849
5,2,4,2,3,24,6.2557999433902
5,2,4,2,3,25,5.31311456421848
5,2,4,2,3,26,4.43687294035776
5,2,4,2,3,27,3.63970721852492
5,2,4,2,3,28,2.92116842452544
5,2,4,2,3,29,2.26993020831839
5,2,4,2,3,30,1.66846095744225
5,2,4,2,3,31,1.09768225847728
5,2,4,2,3,32,0.539961735503919
5,2,4,2,3,33,-0.0199064683480168
5,2,4,2,3,34,-0.594950801383109
5,2,4,2,3,35,-1.19626809699158
5,2,4,2,3,36,-1.83248521557048
5,2,4,2,3,37,-2.50851456684002
5,2,4,2,3,38,-3.22410922635484
5,2,4,2,3,39,-3.97304911368488
5,2,4,2,3,40,-4.74345040243824
5,2,4,2,3,41,-5.51970587661314
5,2,4,2,3,42,-6.2856319285555
5,2,4,2,3,43,-7.02747119080855
5,2,4,2,3,44,-7.73532236077984
5,2,4,2,3,45,-8.4029371507432
5,2,4,2,3,46,-9.02674536610543
5,2,4,2,3,47,-9.60451899154939
5,2,4,2,3,48,-10.1327937989597
5,2,4,2,3,49,-10.6025790160532
5,2,4,2,3,50,-10.9945685061249
5,2,4,2,3,51,-11.2769377757857
5,2,4,2,3,52,-11.4080948272768
5,2,4,2,3,53,-11.3449995260915
5,2,4,2,3,54,-11.0542438587898
5,2,4,2,3,55,-10.5219879039216
5,2,4,2,3,56,-9.7596063592384
5,2,4,2,3,57,-8.80520169824634
5,2,4,2,3,58,-7.7208118116861
5,2,4,2,3,59,-6.58550395643572
5,2,4,2,3,60,-5.48345230913699
5,2,4,2,3,61,-4.48758578872335
5,2,4,2,3,62,-3.64221072399961
5,2,4,2,3,63,-2.95125541080813
5,2,4,2,3,64,-2.37679908441078
5,2,4,2,3,65,-1.84979252672021
5,2,4,2,3,66,-1.28951785015937
5,2,4,2,3,67,-0.625322455978063
5,2,4,2,3,68,0.186430314651688
5,2,4,2,3,69,1.15505127918672
5,2,4,2,3,70,2.25995753983982
5,2,4,2,3,71,3.46327604371937
5,2,4,2,3,72,4.72459310061182
5,2,4,2,3,73,6.01204563005066
5,2,4,2,3,74,7.3068009358611
5,2,4,2,3,75,8.60103882092229
5,2,4,2,3,76,9.89236244685488
5,2,4,2,3,77,11.177775058647
5,2,4,2,3,78,12.4497224475349
5,2,4,2,3,79,13.6950349025301
5,2,4,2,3,80,14.8965375415339
5,2,4,2,3,81,16.0362849950198
5,2,4,2,3,82,17.0993802560832
5,2,4,2,3,83,18.077098675586
5,2,4,2,3,84,18.9682303586983
5,2,4,2,3,85,19.7779635329979
5,2,4,2,3,86,20.5149231724542
5,2,4,2,3,87,21.1875536565458
5,2,4,2,3,88,21.8015199129595
5,2,4,2,3,89,22.3591650319369
5,2,4,2,3,90,22.8610171048825
5,2,4,2,3,91,23.30813968997
5,2,4,2,3,92,23.7034320487327
5,2,4,2,3,93,24.0503396811793
5,2,4,2,3,94,24.3491614497455
5,2,4,2,3,95,24.59316664768
5,2,4,2,3,96,24.7670946466144
5,2,4,2,3,97,24.8494484006608
5,2,4,2,3,98,24.81788901023
5,2,4,2,3,99,24.6562736954128
5,2,4,2,3,100,24.3615812462395
