subject,condition,replication,leg,joint,time,angle
5,2,5,2,3,0,24.2511319779115
5,2,5,2,3,1,23.780439408378
5,2,5,2,3,2,23.2307737357995
5,2,5,2,3,3,22.6620008772369
5,2,5,2,3,4,22.13678472199
5,2,5,2,3,5,21.7041357384955
5,2,5,2,3,6,21.3833334984432
5,2,5,2,3,7,21.1545146439023
5,2,5,2,3,8,20.9602499539914
5,2,5,2,3,9,20.7211293639543
5,2,5,2,3,10,20.3606769974905
5,2,5,2,3,11,19.8300072253738
5,2,5,2,3,12,19.121755712532
5,2,5,2,3,13,18.2669349290533
5,2,5,2,3,14,17.3188558751592
5,2,5,2,3,15,16.3323964912293
5,2,5,2,3,16,15.3480771422849
5,2,5,2,3,17,14.385676641302
5,2,5,2,3,18,13.4461717496081
5,2,5,2,3,19,12.5187967803201
5,2,5,2,3,20,11.589297831865
5,2,5,2,3,21,10.6473409662867
5,2,5,2,3,22,9.69157947628993
5,2,5,2,3,23,8.73099669604713
5,2,5,2,3,24,7.78256369427042
5,2,5,2,3,25,6.86632046526346
5,2,5,2,3,26,6.00016088704542
5,2,5,2,3,27,5.19627558359417
5,2,5,2,3,28,4.45971314697771
5,2,5,2,3,29,3.78823996725327
5,2,5,2,3,30,3.17230077761718
5,2,5,2,3,31,2.59581079500534
5,2,5,2,3,32,2.03927437087369
5,2,5,2,3,33,1.48516241449037
5,2,5,2,3,34,0.922673691577679
5,2,5,2,3,35,0.348423798742619
5,2,5,2,3,36,-0.237460784209671
5,2,5,2,3,37,-0.836809272256407
5,2,5,2,3,38,-1.45606382642814
5,2,5,2,3,39,-2.1039869716857
5,2,5,2,3,40,-2.78628671297469
5,2,5,2,3,41,-3.50124250608342
5,2,5,2,3,42,-4.238835835213
5,2,5,2,3,43,-4.98298151927285
5,2,5,2,3,44,-5.71498774963737
5,2,5,2,3,45,-6.4172397048485
5,2,5,2,3,46,-7.07689435269134
5,2,5,2,3,47,-7.68886026256764
5,2,5,2,3,48,-8.25668854082305
5,2,5,2,3,49,-8.78987758562412
5,2,5,2,3,50,-9.2971317580817
5,2,5,2,3,51,-9.77693129744926
5,2,5,2,3,52,-10.2086261173416
5,2,5,2,3,53,-10.5487963337662
5,2,5,2,3,54,-10.7367035444157
5,2,5,2,3,55,-10.7091971944488
5,2,5,2,3,56,-10.4210227538874
5,2,5,2,3,57,-9.86267346213542
5,2,5,2,3,58,-9.06829116594681
5,2,5,2,3,59,-8.11011654539709
5,2,5,2,3,60,-7.08098308671424
5,2,5,2,3,61,-6.07105942134659
5,2,5,2,3,62,-5.14602141936147
5,2,5,2,3,63,-4.33323838138734
5,2,5,2,3,64,-3.61969451732003
5,2,5,2,3,65,-2.96114075959256
5,2,5,2,3,66,-2.29923316106282
5,2,5,2,3,67,-1.58029271620559
5,2,5,2,3,68,-0.769596335010375
5,2,5,2,3,69,0.1431015393427
5,2,5,2,3,70,1.14741129640023
5,2,5,2,3,71,2.22197623646771
5,2,5,2,3,72,3.34550170129597
5,2,5,2,3,73,4.50449588187052
5,2,5,2,3,74,5.6950925496896
5,2,5,2,3,75,6.91916872739326
5,2,5,2,3,76,8.17722615846748
5,2,5,2,3,77,9.46193596150321
5,2,5,2,3,78,10.7556337166254
5,2,5,2,3,79,12.0326258566478
5,2,5,2,3,80,13.2649399691699
5,2,5,2,3,81,14.4286862894654
5,2,5,2,3,82,15.5088845781261
5,2,5,2,3,83,16.5018000432677
5,2,5,2,3,84,17.4143991617385
5,2,5,2,3,85,18.261706658822
5,2,5,2,3,86,19.0625947703478
5,2,5,2,3,87,19.8347291870567
5,2,5,2,3,88,20.5894204230682
5,2,5,2,3,89,21.3280061178354
5,2,5,2,3,90,22.0414558867638
5,2,5,2,3,91,22.7125051612651
5,2,5,2,3,92,23.318782596095
5,2,5,2,3,93,23.8356953939696
5,2,5,2,3,94,24.2393507545421
5,2,5,2,3,95,24.5094205571511
5,2,5,2,3,96,24.6312359921767
5,2,5,2,3,97,24.5970868287218
5,2,5,2,3,98,24.4074125251945
5,2,5,2,3,99,24.0732054420499
5,2,5,2,3,100,23.6192502751878
