subject,condition,replication,leg,joint,time,angle
4,3,3,2,3,0,24.5976125928849
4,3,3,2,3,1,23.7668587388306
4,3,3,2,3,2,22.9512596222173
4,3,3,2,3,3,22.1167665353771
4,3,3,2,3,4,21.2456556032723
4,3,3,2,3,5,20.3409708486372
4,3,3,2,3,6,19.4234385582595
4,3,3,2,3,7,18.5228262219501
4,3,3,2,3,8,17.6679192214275
4,3,3,2,3,9,16.8785663232364
4,3,3,2,3,10,16.1612184357198
4,3,3,2,3,11,15.5071020980152
4,3,3,2,3,12,14.8935040424905
4,3,3,2,3,13,14.2885032687882
4,3,3,2,3,14,13.658573386182
4,3,3,2,3,15,12.9760211462081
4,3,3,2,3,16,12.2236679415487
4,3,3,2,3,17,11.3959740459525
4,3,3,2,3,18,10.4979334791989
4,3,3,2,3,19,9.54288218298707
4,3,3,2,3,20,8.54947754515874
4,3,3,2,3,21,7.53771989575638
4,3,3,2,3,22,6.52550953775218
4,3,3,2,3,23,5.52791397621129
4,3,3,2,3,24,4.5598537382926
4,3,3,2,3,25,3.64001046602427
4,3,3,2,3,26,2.7918688952845
4,3,3,2,3,27,2.03955014154081
4,3,3,2,3,28,1.40012644372164
4,3,3,2,3,29,0.876472205116736
4,3,3,2,3,30,0.454200065632545
4,3,3,2,3,31,0.102879567068759
4,3,3,2,3,32,-0.218760230625779
4,3,3,2,3,33,-0.554674621666696
4,3,3,2,3,34,-0.941773390771307
4,3,3,2,3,35,-1.40224647151918
4,3,3,2,3,36,-1.94067354741484
4,3,3,2,3,37,-2.54583896518892
4,3,3,2,3,38,-3.19480570924114
4,3,3,2,3,39,-3.85837393313117
4,3,3,2,3,40,-4.50749925729242
4,3,3,2,3,41,-5.11982961381403
4,3,3,2,3,42,-5.68448576695209
4,3,3,2,3,43,-6.20357809095293
4,3,3,2,3,44,-6.69021979859447
4,3,3,2,3,45,-7.16388218059237
4,3,3,2,3,46,-7.64459738247466
4,3,3,2,3,47,-8.14722360614665
4,3,3,2,3,48,-8.67675466892692
4,3,3,2,3,49,-9.22535370363423
4,3,3,2,3,50,-9.77203574927835
4,3,3,2,3,51,-10.2846322517658
4,3,3,2,3,52,-10.7237107938306
4,3,3,2,3,53,-11.047964959609
4,3,3,2,3,54,-11.2205912807963
4,3,3,2,3,55,-11.2146617834707
4,3,3,2,3,56,-11.0154313891291
4,3,3,2,3,57,-10.6183864223458
4,3,3,2,3,58,-10.0243431859968
4,3,3,2,3,59,-9.23380161094178
4,3,3,2,3,60,-8.24338674624148
4,3,3,2,3,61,-7.04631489767909
4,3,3,2,3,62,-5.63705919829601
4,3,3,2,3,63,-4.01849990344071
4,3,3,2,3,64,-2.20814449095721
4,3,3,2,3,65,-0.24066247289882
4,3,3,2,3,66,1.83452080466738
4,3,3,2,3,67,3.95920731180162
4,3,3,2,3,68,6.07515474508041
4,3,3,2,3,69,8.13393469932385
4,3,3,2,3,70,10.1049226203433
4,3,3,2,3,71,11.9778589967365
4,3,3,2,3,72,13.7589080196156
4,3,3,2,3,73,15.4628022628441
4,3,3,2,3,74,17.1052997693619
4,3,3,2,3,75,18.6986164074721
4,3,3,2,3,76,20.2498213120182
4,3,3,2,3,77,21.7609694387621
4,3,3,2,3,78,23.2296260152304
4,3,3,2,3,79,24.6491743423659
4,3,3,2,3,80,26.0088270091813
4,3,3,2,3,81,27.2941517909508
4,3,3,2,3,82,28.4888769399759
4,3,3,2,3,83,29.577413078596
4,3,3,2,3,84,30.5459289734547
4,3,3,2,3,85,31.3800780552965
4,3,3,2,3,86,32.0599518544479
4,3,3,2,3,87,32.55569865356
4,3,3,2,3,88,32.8283431041057
4,3,3,2,3,89,32.837790558762
4,3,3,2,3,90,32.5562645184873
4,3,3,2,3,91,31.9820445061971
4,3,3,2,3,92,31.1484564683311
4,3,3,2,3,93,30.1231189504298
4,3,3,2,3,94,28.9972733419004
4,3,3,2,3,95,27.8676808977496
4,3,3,2,3,96,26.8167539790662
4,3,3,2,3,97,25.8959211938572
4,3,3,2,3,98,25.1164440642319
4,3,3,2,3,99,24.450591960158
4,3,3,2,3,100,23.843758465929
