subject,condition,replication,leg,joint,time,angle
2,3,6,1,1,0,7.10893862666099
2,3,6,1,1,1,7.05593376211236
2,3,6,1,1,2,6.75170147997428
2,3,6,1,1,3,6.1508212402074
2,3,6,1,1,4,5.264467875899
2,3,6,1,1,5,4.1675923900787
2,3,6,1,1,6,2.98643478871371
2,3,6,1,1,7,1.86891097084773
2,3,6,1,1,8,0.949393084663506
2,3,6,1,1,9,0.318761295875571
2,3,6,1,1,10,0.0082217274743367
2,3,6,1,1,11,-0.0080737422054718
2,3,6,1,1,12,0.204453937000061
2,3,6,1,1,13,0.565316860681109
2,3,6,1,1,14,0.999843207377896
2,3,6,1,1,15,1.45102620644445
2,3,6,1,1,16,1.88208165232857
2,3,6,1,1,17,2.2731486364512
2,3,6,1,1,18,2.61653594920585
2,3,6,1,1,19,2.91346146214495
2,3,6,1,1,20,3.17317902519726
2,3,6,1,1,21,3.41279121383312
2,3,6,1,1,22,3.65496838447018
2,3,6,1,1,23,3.92253751251977
2,3,6,1,1,24,4.23183563451612
2,3,6,1,1,25,4.58777294977643
2,3,6,1,1,26,4.98288286248543
2,3,6,1,1,27,5.40025980950535
2,3,6,1,1,28,5.81899373208845
2,3,6,1,1,29,6.21996399307451
2,3,6,1,1,30,6.59048896640639
2,3,6,1,1,31,6.92740655218293
2,3,6,1,1,32,7.23805753619629
2,3,6,1,1,33,7.53889042446132
2,3,6,1,1,34,7.85124383551636
2,3,6,1,1,35,8.19541596279743
2,3,6,1,1,36,8.58505248683509
2,3,6,1,1,37,9.02390194883263
2,3,6,1,1,38,9.50589206971071
2,3,6,1,1,39,10.0173021411742
2,3,6,1,1,40,10.5399557929815
2,3,6,1,1,41,11.0548266730661
2,3,6,1,1,42,11.5462700245153
2,3,6,1,1,43,12.0060498125374
2,3,6,1,1,44,12.4350078084037
2,3,6,1,1,45,12.8408032429446
2,3,6,1,1,46,13.2320174916218
2,3,6,1,1,47,13.6116549700403
2,3,6,1,1,48,13.9736163502066
2,3,6,1,1,49,14.3040364116815
2,3,6,1,1,50,14.586409204189
2,3,6,1,1,51,14.8066415953777
2,3,6,1,1,52,14.9542941918947
2,3,6,1,1,53,15.0190861892925
2,3,6,1,1,54,14.9850612665198
2,3,6,1,1,55,14.8261353526856
2,3,6,1,1,56,14.5059087989042
2,3,6,1,1,57,13.983319772426
2,3,6,1,1,58,13.2228390094164
2,3,6,1,1,59,12.2041210536514
2,3,6,1,1,60,10.9253059055123
2,3,6,1,1,61,9.3970027191457
2,3,6,1,1,62,7.63000446096437
2,3,6,1,1,63,5.62357843951255
2,3,6,1,1,64,3.36265172556907
2,3,6,1,1,65,0.831942125256926
2,3,6,1,1,66,-1.95048524852963
2,3,6,1,1,67,-4.89147896300309
2,3,6,1,1,68,-7.79652084068898
2,3,6,1,1,69,-10.3882580056862
2,3,6,1,1,70,-12.371172479372
2,3,6,1,1,71,-13.5141232364154
2,3,6,1,1,72,-13.7112507817041
2,3,6,1,1,73,-12.9983365309985
2,3,6,1,1,74,-11.5320938555566
2,3,6,1,1,75,-9.54317927653893
2,3,6,1,1,76,-7.28078156338187
2,3,6,1,1,77,-4.96299741812653
2,3,6,1,1,78,-2.74754392066238
2,3,6,1,1,79,-0.727752062160471
2,3,6,1,1,80,1.05480720247074
2,3,6,1,1,81,2.59250275994248
2,3,6,1,1,82,3.89768116371623
2,3,6,1,1,83,4.99313910771958
2,3,6,1,1,84,5.90454551171722
2,3,6,1,1,85,6.65210665193555
2,3,6,1,1,86,7.24258563657623
2,3,6,1,1,87,7.66644846463012
2,3,6,1,1,88,7.90483180772467
2,3,6,1,1,89,7.94501793412049
2,3,6,1,1,90,7.79617981596122
2,3,6,1,1,91,7.49729556540602
2,3,6,1,1,92,7.11427871423313
2,3,6,1,1,93,6.72983941588792
2,3,6,1,1,94,6.43017444400973
2,3,6,1,1,95,6.29093050188242
2,3,6,1,1,96,6.36385092765165
2,3,6,1,1,97,6.6649007158776
2,3,6,1,1,98,7.16658225541182
2,3,6,1,1,99,7.79543310667781
2,3,6,1,1,100,8.43766351166294
